    -1.382135178659925e+00     6.904165689622188e-01
    -1.134357087532766e+00     6.317275380456912e-01
    -2.172902117671193e+00     5.559284138378544e-01
    -5.227162276322987e-01     4.607745842782369e-01
     1.109612559787033e+00     3.597434635593626e-01
    -4.518828779972208e-01     2.648041139550670e-01
    -8.555910609402966e-01     1.684263634303305e-01
     1.460494944732933e+00     7.027052426620696e-02
    -5.857981262210283e-01    -1.753931696924902e-02
    -5.772811967346968e-01    -1.041497015369740e-01
     8.649167006464129e-01    -1.896332555917882e-01
     4.441859567673338e-01    -2.644616290395308e-01
    -2.188594887416501e-01    -3.298285042061888e-01
    -1.482465935812558e+00    -3.925575933526991e-01
    -5.682581736709457e-02    -4.591079909007492e-01
    -1.224792039331610e+00    -5.233398626659413e-01
     1.859680920541433e-01    -5.877085521196750e-01
     1.378124476611198e+00    -6.422900179248195e-01
     9.793006378836261e-02    -6.789811494899910e-01
    -1.008354569794440e-01    -7.048823683618740e-01
    -1.448699155334106e+00    -7.257533758854733e-01
    -3.124146870151286e-01    -7.488337883416080e-01
    -7.697263062724921e-01    -7.693259284387826e-01
     6.037504086706955e-01    -7.860138811045578e-01
     1.052220790807840e-01    -7.914781336018968e-01
     1.144176012316503e+00    -7.854259209272165e-01
    -1.293158316210246e+00    -7.664111244370698e-01
    -2.589277794113868e-01    -7.476550451926849e-01
    -1.711935333202822e+00    -7.289160213660300e-01
    -1.446581000241630e+00    -7.177532711502425e-01
     7.094761410316738e-01    -7.110396799567927e-01
    -6.014386199592324e-01    -6.963238145066347e-01
    -6.301464081701389e-01    -6.791836779282419e-01
     4.186329138362119e-01    -6.604591485239174e-01
    -2.758721495763697e+00    -6.388356279543530e-01
     9.365083971470803e-01    -6.275919052750746e-01
     8.663210086207614e-01    -6.075591567832777e-01
     2.845125474997452e+00    -5.704988913673158e-01
    -6.230798268919393e-01    -5.103567090985649e-01
     9.841101299928217e-01    -4.454191818266460e-01
    -1.456291796803060e+00    -3.756496416509764e-01
    -3.326465286394999e-02    -3.129078451801466e-01
    -1.247305828266064e+00    -2.541900943552357e-01
     1.536950404420288e+00    -2.009469678647240e-01
    -5.261729291718772e-02    -1.398925919543310e-01
     1.057099531848091e+00    -7.597734002551480e-02
     1.310643201712923e-01    -6.791688081142874e-03
    -6.690413581293583e-03     6.230125416700743e-02
     7.049346467868343e-01     1.294056775700545e-01
     4.858438587499027e-01     1.980041076364034e-01
    -3.366797664357479e-01     2.657295894992943e-01
     2.339249323833932e-01     3.271700685515447e-01
     5.689786656378085e-01     3.849182862971455e-01
    -1.081469336981715e+00     4.389411742667662e-01
    -4.913704125495520e-01     4.795956202830884e-01
    -3.818039222624623e-01     5.083726085412156e-01
    -3.454370617876977e-01     5.271852737521558e-01
     6.711939383233580e-03     5.372354174054802e-01
    -1.653563430993940e+00     5.383876809174651e-01
    -6.885915269025630e-01     5.223013714267579e-01
     3.614394082282901e-01     4.951575640957905e-01
    -4.920517623842321e-02     4.653935723165944e-01
    -1.914166585053104e-01     4.321857354518127e-01
     1.439230101774832e+00     3.970914871387593e-01
    -5.875001399552464e-01     3.676016171514799e-01
     3.371474356454724e-01     3.347148793002253e-01
     2.253642238400903e-03     3.010943023236750e-01
     9.250709933232689e-01     2.679284369735738e-01
     1.160249662307283e+00     2.413954027295777e-01
    -1.460199841765047e+00     2.202003028246151e-01
     7.394102663866828e-01     1.912418191757711e-01
    -6.099641792461213e-01     1.630063062126588e-01
    -1.312475249053820e-01     1.312780979664748e-01
     3.470184071219242e-01     9.823756337724679e-02
    -1.504727265666621e-01     6.733553998856691e-02
     7.954918280574541e-01     3.787634127286157e-02
    -4.491858517549280e-01     1.341054951058024e-02
    -1.045934868269270e-01    -1.204626967937622e-02
    -7.712745706664377e-01    -3.906801212970868e-02
    -1.193672833096094e+00    -7.182067330756274e-02
     1.079569874723664e+00    -1.098448850021176e-01
     1.040926325860635e-01    -1.400123485854367e-01
